Date,Symbol,Security Name,Client Name,Buy / Sell,Quantity Traded,Trade Price / Wght. Avg. Price,Remarks
26-SEP-2024,GULFOILLUB,Gulf Oil Lubricants India Ltd,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,BUY,925000,1351.0,-
26-SEP-2024,GULFOILLUB,Gulf Oil Lubricants India Ltd,GULF OIL INTERNATIONAL MAURITIUS INC,SELL,925000,1351.0,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,SBI LIFE INSURANCE COMPANY LTD,BUY,922029,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,HDFC MUTUAL FUND,BUY,834949,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,760373,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,EMPLOYEES PROVIDENT FUND,BUY,740864,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO,BUY,709804,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,INVESCO MUTUAL FUND,BUY,626211,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,SOCIETE GENERALE,BUY,626211,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,PCA ASIA OCEANIA HIGH DIVIDEND EQUITY MOTHER FUND,BUY,624781,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,PRUDENTIAL ASSURANCE COMPANY SINGAPORE PTE LIMITED,BUY,605046,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,DRAGON PEACOCK INVESTMENTS LIMITED,BUY,477468,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,HDFC MUTUAL FUND,BUY,417474,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,MAX NEW YORK LIFE INSURANCE CO LTD,BUY,394513,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,INTERNATIONAL OPPORTUNITIES FUNDS ASIAN EQUITY INCOME,BUY,384725,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,EASTSPRING INVESTMENTS - ASIA OPPORTUNITIES EQUITY FUND,BUY,351599,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,INTERNATIONAL OPPORTUNITIES FUNDS - DRAGON PEACOCK,BUY,339937,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,313105,800.5,-
26-SEP-2024,GULFOILLUB,Gulf Oil Lubricants India Ltd,ITI MUTUAL FUND,BUY,296000,1351.0,-
26-SEP-2024,GULFOILLUB,Gulf Oil Lubricants India Ltd,GULF OIL INTERNATIONAL MAURITIUS INC,SELL,296000,1351.0,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,SBI LIFE INSURANCE COMPANY LTD,BUY,224900,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,MAX LIFE INSURANCE COMPANY LIMITED,BUY,219174,800.5,-
26-SEP-2024,GULFOILLUB,Gulf Oil Lubricants India Ltd,AXIS SECURITIES LIMITED,BUY,210000,1351.0,-
26-SEP-2024,GULFOILLUB,Gulf Oil Lubricants India Ltd,GULF OIL INTERNATIONAL MAURITIUS INC,SELL,210000,1351.0,-
26-SEP-2024,GULFOILLUB,Gulf Oil Lubricants India Ltd,BARODA BNP PARIBAS MUTUAL FUND,BUY,200000,1351.0,-
26-SEP-2024,GULFOILLUB,Gulf Oil Lubricants India Ltd,GULF OIL INTERNATIONAL MAURITIUS INC,SELL,200000,1351.0,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,EMPLOYEES PROVIDENT FUND,BUY,198454,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,G S A MGT LP-A DEV OF G S CO A/C G S FDS SICAV-G S GLO MKTS EQ PORT,BUY,189666,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,SBI LIFE INSURANCE COMPANY LIMITED,BUY,187400,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,GOLDMAN SACHS ASSET MANAGMENT-A/C GOLDMAN SACHS EMERGING MKT. EQUITY FUND,BUY,150436,800.5,-
26-SEP-2024,GULFOILLUB,Gulf Oil Lubricants India Ltd,GULF OIL INTERNATIONAL MAURITIUS INC,SELL,148000,1351.0,-
26-SEP-2024,GULFOILLUB,Gulf Oil Lubricants India Ltd,JM FINANCIAL MUTUAL FUND,BUY,148000,1351.0,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,TARA EMERGING ASIA LIQUID FUND,BUY,96737,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,TARA EMERGING ASIA LIQUID FUND,BUY,96600,800.5,-
26-SEP-2024,GULFOILLUB,Gulf Oil Lubricants India Ltd,SOCIETE GENERALE,BUY,93000,1351.0,-
26-SEP-2024,GULFOILLUB,Gulf Oil Lubricants India Ltd,GULF OIL INTERNATIONAL MAURITIUS INC,SELL,93000,1351.0,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,MAX NEW YORK LIFE INSURANCE CO LTD,BUY,87670,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,GOLDMAN SACHS COLLECTIVE TRUST - EMERGING MARKETS EQUITY EX. CHINA FUND,BUY,82435,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,SBI LIFE INSURANCE COMPANY LIMITED,BUY,81200,800.5,-
26-SEP-2024,GULFOILLUB,Gulf Oil Lubricants India Ltd,UTI MUTUAL FUND,BUY,78000,1351.0,-
26-SEP-2024,GULFOILLUB,Gulf Oil Lubricants India Ltd,GULF OIL INTERNATIONAL MAURITIUS INC,SELL,78000,1351.0,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,MAX NEW YORK LIFE INSURANCE CO LTD,BUY,62621,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,SBI LIFE INSURANCE COMPANY LIMITED,BUY,62500,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,MEDIOLANUM BEST BRANDS - MEDIOLANUM INDIA OPPORTUNITIES,BUY,48873,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,M&G FUNDS (1) GSAM GLOBAL EMERGING MARKETS EQUITY FUND,BUY,47681,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,THE PUBLIC INSTITUTION FOR SOCIAL SECURITY,BUY,40160,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,GREATER INDIA PORTFOLIO,BUY,40012,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,MAX LIFE INSURANCE COMPANY LIMITED,BUY,38825,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,MAX LIFE INSURANCE COMPANY LIMITED,BUY,37573,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,MAX NEW YORK LIFE INSURANCE CO LTD,BUY,37573,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,MAX NEW YORK LIFE INSURANCE CO LTD,BUY,37573,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,SBI LIFE INSURANCE COMPANY LIMITED,BUY,37500,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,SBI LIFE INSURANCE COMPANY LIMITED,BUY,37500,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,GREAT-WEST EMERGING MARKETS EQUITY FUND,BUY,37235,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,GOLDMAN SACHS COLLECTIVE TRUST - EMERGING MARKETS EQUITY FUND,BUY,36343,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,INVESTERINGSFORENINGEN DANSKE INVEST NYE MARKEDER KL,BUY,34531,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,MAX NEW YORK LIFE INSURANCE CO LTD,BUY,30058,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,BORDER TO COAST EMERGING MARKETS EQUITY ALPHA FUND,BUY,27061,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,GS INDIA EQUITY,BUY,21077,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,NEW YORK STATE TEACHERS RETIREMENT SYSTEM,BUY,18400,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,BORDER TO COAST GLOBAL EQUITY ALPHA FUND,BUY,17101,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,"GOLDMAN SACHS ASS MGT,LP A/C GOLDMAN SACHS SICAV-GOLDMAN SACHS ASIA PORT",BUY,15567,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,TARA EMERGING ASIA LIQUID FUND,BUY,15400,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,INVESTERINGSFORENINGEN DANSKE INVEST NYE MARKEDER AKKUMULERENDE KL,BUY,15399,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,DANSKE INVEST SICAV - GLOBAL EMERGING MARKETS,BUY,13775,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,SBI LIFE INSURANCE COMPANY LIMITED,BUY,12500,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,BAYERNINVEST KVG MBH ON BEHALF OF ERI-BAYERNINVEST-FONDS AKTIEN ASIEN,BUY,10004,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,GUIDESTONE FUNDS EMERGING MARKETS EQUITY FUND,BUY,4877,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,KIM PRIVATE PRIME GLOBAL EMERGING EQUITY MASTER INVESTMENT TRUST 2,BUY,2728,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,MAX LIFE INSURANCE COMPANY LIMITED,BUY,2505,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,INVESTERINGSFORENINGEN DANSKE INVEST NYE MARKEDER SMALL CAP KL,BUY,1138,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,GOLDMAN SACHS TRUST - GOLDMAN SACHS EMERGING MARKETS EQUITY EX. CHINA FUND,BUY,832,800.5,-
26-SEP-2024,FIVESTAR,Five-Star Business Finance Ltd,GSF - GS EMERGING MARKETS EX-CHINA EQUITY PORTFOLIO,BUY,394,800.5,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,PRASID UNO FAMILY TRUST,SELL,927203,1305.0,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,PRASID UNO FAMILY TRUST,SELL,927203,1305.0,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,STICHTING DEPOSITARY APG TACTICAL REAL ESTATE POOL,BUY,927203,1305.0,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,ECAP EQUITIES LIMITED,SELL,675666,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,EUROPACIFIC GROWTH FUND,BUY,675666,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,EUROPACIFIC GROWTH FUND,BUY,500000,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,EDEL FINANCE COMPANY LIMITED,SELL,500000,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,ECAP EQUITIES LIMITED,SELL,389811,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,ECAP EQUITIES LIMITED,SELL,342129,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,342129,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO,BUY,324539,6702.6,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,PRASID UNO FAMILY TRUST,SELL,256554,1305.0,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,INVESCO MUTUAL FUND,BUY,225000,1305.0,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,INVESCO MUTUAL FUND,BUY,200000,1305.0,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,INVESCO MUTUAL FUND,BUY,190222,1305.0,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,INVESCO MUTUAL FUND,BUY,153161,1305.0,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,MACKENZIE ASIAN SMALL-MID CAP FUND,BUY,151367,1305.0,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,PRASID UNO FAMILY TRUST,SELL,115867,1305.0,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,CSIM INDIA OPPORTUNITIES FUND 1,BUY,115867,1305.0,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,INVESCO MUTUAL FUND,BUY,111820,1305.0,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,CAPRI GLOBAL HOLDINGS PRIVATE LIMITED,BUY,100000,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,ECAP EQUITIES LIMITED,SELL,100000,6702.6,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,PRASID UNO FAMILY TRUST,SELL,96207,1305.0,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,SOCIETE GENERALE,BUY,96207,1305.0,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,ECAP EQUITIES LIMITED,SELL,87414,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,SOCIETE GENERALE,BUY,87414,6702.6,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,IG MACKENZIE PACIFIC INTERNATIONAL FUND,BUY,78676,1305.0,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,76966,1305.0,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,PRASID UNO FAMILY TRUST,SELL,76966,1305.0,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,ECAP EQUITIES LIMITED,SELL,62439,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,62439,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,GHISALLO MASTER FUND LP,BUY,37463,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,ECAP EQUITIES LIMITED,SELL,37463,6702.6,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,INVESCO MUTUAL FUND,BUY,30000,1305.0,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,MEDIOLANUM BEST BRANDS- MEDIOLANUM INDIA OPPORTUNITIES,BUY,22072,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,GREATER INDIA PORTFOLIO,BUY,21936,6702.6,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,IG MACKENZIE PACIFIC INTERNATIONAL FUND II,BUY,17959,1305.0,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,INVESCO MUTUAL FUND,BUY,17000,1305.0,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,ECAP EQUITIES LIMITED,SELL,14985,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,VERITION MULTI-STRATEGY MASTER FUND LTD.,BUY,14985,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,GS INDIA EQUITY,BUY,11294,6702.6,-
27-SEP-2024,NUVAMA,Nuvama Wealth Management Ltd,NEW YORK STATE TEACHERS RETIREMENT SYSTEM,BUY,9970,6702.6,-
27-SEP-2024,ENTERO,Entero Healthcare Solutions Ltd,CANADA LIFE GLOBAL SMALL-MID CAP GROWTH FUND,BUY,8552,1305.0,-
30-SEP-2024,RBLBANK,RBL Bank Ltd,CRONUS MERCHANDISE LLP,BUY,7511767,203.0,-
30-SEP-2024,RBLBANK,RBL Bank Ltd,HYDRA TRADING PRIVATE LIMITED,SELL,7511767,203.0,-
01-OCT-2024,JSFB,Jana Small Finance Bank Ltd,DEEPI RUPINDERSINGH ARORA,BUY,361128,580.15,-
01-OCT-2024,JSFB,Jana Small Finance Bank Ltd,PAR SOLAR PRIVATE LIMITED,SELL,361128,580.15,-
03-OCT-2024,HDFCBANK,HDFC Bank Ltd,BNP PARIBAS FINANCIAL MARKETS,SELL,2625279,1726.2,-
03-OCT-2024,HDFCBANK,HDFC Bank Ltd,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,BUY,2625279,1726.2,-
03-OCT-2024,HDFCBANK,HDFC Bank Ltd,BNP PARIBAS FINANCIAL MARKETS,SELL,1750190,1726.2,-
03-OCT-2024,HDFCBANK,HDFC Bank Ltd,MORGAN STANLEY ASIA (SINGAPORE) PTE.,BUY,1750190,1726.2,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,BHAVOOK  TRIPATHI,SELL,3224766,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,GOLDMAN SACHS FUNDS  GOLDMAN SACHS INDIA EQUITY PORTFOLIO,BUY,2845189,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,BHAVOOK  TRIPATHI,SELL,2190525,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,BHAVOOK  TRIPATHI,SELL,2149844,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,DSP MUTUAL FUND,BUY,1919982,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,SUNDARAM MUTUAL FUND,BUY,1096915,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,SUNDARAM BNP PARIBAS MUTUAL FUND,BUY,971806,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,CARNELIAN BHARAT AMRITKAAL FUND,BUY,859938,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,BHAVOOK  TRIPATHI,SELL,859938,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,BHAVOOK  TRIPATHI,SELL,500000,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,SIDDHARTH  IYER,BUY,500000,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,EMERGING BUSINESS FUND,BUY,429969,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,BHAVOOK  TRIPATHI,SELL,429969,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,BHAVOOK  TRIPATHI,SELL,429968,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,JAGDISH NARESH MASTER,BUY,429968,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,DSP MUTUAL FUND,BUY,270543,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,NISHTHA INVESTMENT & SONSULTANCY SERVICES PRIVATE LIMITED,BUY,214985,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,BHAVOOK  TRIPATHI,SELL,214985,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,MEDIOLANUM BEST BRANDS  MEDIOLANUM INDIA OPPORTUNITIES,BUY,193691,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,GS INDIA EQUITY,BUY,98743,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,NEW YORK STATE TEACHERS RETIREMENT SYSTEM,BUY,87143,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,SUNDARAM MUTUAL FUND,BUY,26290,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,SUNDARAM MUTUAL FUND,BUY,12789,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,SUNDARAM MUTUAL FUND,BUY,12245,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,SUNDARAM MUTUAL FUND,BUY,11897,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,SUNDARAM MUTUAL FUND,BUY,10471,465.15,-
04-OCT-2024,RSYSTEMS,R Systems International Ltd,SUNDARAM MUTUAL FUND,BUY,7431,465.15,-
10-OCT-2024,SANOFICONR,Sanofi Consumer Healthcare India Ltd,OPELLA HEALTHCARE PARTICIPATIONS B V,BUY,13904722,4982.05,-
10-OCT-2024,SANOFICONR,Sanofi Consumer Healthcare India Ltd,HOECHST GMBH,SELL,13904722,4982.05,-
23-OCT-2024,NXST,NXST,CARMIGNAC GESTION A/C CARMIGNAC INVESTISSEMENT,SELL,4000000,144.84,-
23-OCT-2024,NXST,NXST,CARMIGNAC GESTION A/C CARMIGNAC EMERGENTS,BUY,2563537,144.84,-
23-OCT-2024,NXST,NXST,CARMIGNAC PORTFOLIO,BUY,1100084,144.84,-
23-OCT-2024,NXST,NXST,CARMIGNAC PORTFOLIO,BUY,517496,144.84,-
23-OCT-2024,NXST,NXST,CARMIGNAC PORTFOLIO,SELL,250000,144.84,-
23-OCT-2024,NXST,NXST,FP CARMIGNAC ICVC,BUY,68883,144.84,-
25-OCT-2024,MCCHRLS-B,Mac Charles India Ltd,RBS CONTRACTS PRIVATE LIMITED,BUY,207700,580.0,-
25-OCT-2024,MCCHRLS-B,Mac Charles India Ltd,KACHASA INVESTMENTS PRIVATE LIMITED,SELL,207700,580.0,-
28-OCT-2024,HDFCBANK,HDFC Bank Ltd,GHISALLO MASTER FUND LP,BUY,1579953,1742.6,-
28-OCT-2024,HDFCBANK,HDFC Bank Ltd,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,SELL,1579953,1742.6,-
29-OCT-2024,PNBHOUSING,PNB Housing Finance Ltd,HDFC STANDARD LIFE INSURANCE CO LTD,BUY,1000031,900.0,-
29-OCT-2024,PNBHOUSING,PNB Housing Finance Ltd,ASIA OPPORTUNITIES V (MAURITIUS) LIMITED,SELL,1000031,900.0,-
29-OCT-2024,PIDILITIND,Pidilite Industries Ltd,PARKEM DYES & CHEMICALS PVT LTD,BUY,150000,3170.0,-
29-OCT-2024,PIDILITIND,Pidilite Industries Ltd,APURVA NARENDRAKUMAR PAREKH,SELL,150000,3170.0,-
29-OCT-2024,PIDILITIND,Pidilite Industries Ltd,PURVEE APURVA PAREKH,SELL,50000,3170.0,-
29-OCT-2024,PIDILITIND,Pidilite Industries Ltd,PARKEM DYES & CHEMICALS PVT LTD,BUY,50000,3170.0,-
31-OCT-2024,TI,Tilaknagar Industries Ltd-$,SOCIETE GENERALE,BUY,400000,287.8,-
31-OCT-2024,TI,Tilaknagar Industries Ltd-$,BOFA SECURITIES EUROPE SA,SELL,400000,287.8,-
06-NOV-2024,ITC,ITC Ltd,PI OPPORTUNITIES AIF V LLP,BUY,3979547,480.0,-
06-NOV-2024,ITC,ITC Ltd,PRAZIM TRADING AND INVESTMENT COMPANY PRIVATE LIMITED,SELL,3979547,480.0,-
06-NOV-2024,INFY,Infosys Ltd,PI OPPORTUNITIES AIF V LLP,BUY,2316025,1754.0,-
06-NOV-2024,INFY,Infosys Ltd,PRAZIM TRADING AND INVESTMENT COMPANY PRIVATE LIMITED,SELL,2316025,1754.0,-
06-NOV-2024,LT,Larsen & Toubro Ltd,PI OPPORTUNITIES AIF V LLP,BUY,2015557,3575.0,-
06-NOV-2024,LT,Larsen & Toubro Ltd,PRAZIM TRADING AND INVESTMENT COMPANY PRIVATE LIMITED,SELL,2015557,3575.0,-
06-NOV-2024,SAPPHIRE,Sapphire Foods India Ltd,PI OPPORTUNITIES AIF V LLP,BUY,1375000,321.0,-
06-NOV-2024,SAPPHIRE,Sapphire Foods India Ltd,PRAZIM TRADING AND INVESTMENT COMPANY PRIVATE LIMITED,SELL,1375000,321.0,-
06-NOV-2024,SBILIFE,SBI Life Insurance Company Ltd,PI OPPORTUNITIES AIF V LLP,BUY,690000,1633.0,-
