Date,Symbol,Security Name,Client Name,Buy / Sell,Quantity Traded,Trade Price / Wght. Avg. Price,Remarks
08-SEP-2025,JOSTS,Josts Engineering Company Ltd,SHAH SHARAD KANAYALAL,SELL,120000,323.15,-
08-SEP-2025,LADDU,Laddu Gopal Online Services Ltd,SHARE INDIA SECURITIES LIMITED,SELL,102977,2.45,-
08-SEP-2025,MCPL,Manoj Ceramic Ltd,VINEY EQUITY MARKET LLP,SELL,101000,107.88,-
08-SEP-2025,GLOBTIER,Globtier Infotech Ltd,UMMED SINGH,BUY,100800,45.02,-
08-SEP-2025,JOSTS,Josts Engineering Company Ltd,VIBGYOR INVESTORS & DEVELOPERS PRIVATE LIMITED,BUY,100000,323.77,-
08-SEP-2025,FRONTCAP,Frontier Capital Ltd,SACHINBHANUBHAIMANSETA,SELL,100000,8.91,-
08-SEP-2025,MCPL,Manoj Ceramic Ltd,VINEY EQUITY MARKET LLP,BUY,100000,107.85,-
08-SEP-2025,SKIFL,Shree Krishna Infrastructure Ltd,NIKUNJ KAUSHIK SHAH,BUY,100000,50.06,-
08-SEP-2025,GUJINJEC,Gujarat Inject Kerala Ltd,PATEL SHIVLAL KUBERBHAI,SELL,100000,20.11,-
08-SEP-2025,GLOBTIER,Globtier Infotech Ltd,MANISH  GROVER,BUY,99200,45.0,-
08-SEP-2025,SKIFL,Shree Krishna Infrastructure Ltd,NEO APEX SHARE BROKING SERVICES LLP,BUY,96250,49.24,-
08-SEP-2025,SKIFL,Shree Krishna Infrastructure Ltd,NEO APEX SHARE BROKING SERVICES LLP,SELL,82500,48.9,-
08-SEP-2025,CRYOGENIC,Cryogenic Ogs Ltd,EPITOME TRADING AND INVESTMENTS,SELL,81000,160.67,-
08-SEP-2025,SWADEIN,Swadeshi Industries & Leasing Ltd,MANOJ SUDAMCHAND CHAWLA,BUY,75000,55.56,-
08-SEP-2025,SKIFL,Shree Krishna Infrastructure Ltd,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,BUY,75000,49.27,-
08-SEP-2025,RCAN,Rajeshwari Cans Ltd,B.W.TRADERS,SELL,74800,103.45,-
08-SEP-2025,SKIFL,Shree Krishna Infrastructure Ltd,NEO APEX VENTURE LLP,BUY,71250,49.08,-
08-SEP-2025,MILEFUR,Milestone Furniture Ltd,JADAV RADHIKABEN CHETANKUMAR,SELL,63000,13.11,-
08-SEP-2025,SKIFL,Shree Krishna Infrastructure Ltd,D3 STOCK VISION LLP,BUY,60000,49.86,-
08-SEP-2025,INTEGHIT,Integrated Hitech Ltd,SNEHA SANJEEV LUNKAD,SELL,51273,2.98,-
08-SEP-2025,DHANROTO,Dhanalaxmi Roto Spinners Ltd,FIRST AMONG EQUALS,BUY,50000,95.75,-
08-SEP-2025,ABRIL,Abril Paper Tech Ltd,B N RATHI SECURITIES  LIMITED,SELL,48000,49.82,-
08-SEP-2025,OMKAR,Omkar Overseas Ltd,RAHUL ANANTRAI MEHTA,SELL,47933,7.61,-
08-SEP-2025,RITESHIN,Ritesh International Ltd,VINODKUMAR  OHRI,BUY,46754,38.66,-
08-SEP-2025,OMKAR,Omkar Overseas Ltd,ABHI RAJESHKUMAR PATEL,BUY,46713,7.61,-
08-SEP-2025,VSFPROJ,VSF Projects Ltd,DHARMESH STOCK BROKING PVT LTD,SELL,36000,47.0,-
08-SEP-2025,CENTUPLE,Centuple Global Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,30000,38.62,-
08-SEP-2025,RACHIT,Rachit Prints Ltd,RAJASTHAN GLOBAL SECURITIES PRIVATE LIMITED,SELL,26000,113.25,-
08-SEP-2025,JAYKAILASH,Jay Kailash Namkeen Ltd,BULLPULSE MARKETEDGE PRIVATE LIMITED,BUY,25600,55.24,-
08-SEP-2025,JAYKAILASH,Jay Kailash Namkeen Ltd,BULLPULSE MARKETEDGE PRIVATE LIMITED,SELL,25600,55.07,-
08-SEP-2025,MKTCREAT,Market Creators Ltd,GAYATRI YADAV,SELL,25350,14.7,-
08-SEP-2025,SKIFL,Shree Krishna Infrastructure Ltd,SETU SECURITIES PRIVATE LIMITED,SELL,17500,49.61,-
08-SEP-2025,SAMPRE,Sampre Nutritions Ltd,EPITOME TRADING AND INVESTMENTS,BUY,16960,88.4,-
08-SEP-2025,IMEC,Imec Services Ltd,NEO APEX SHARE BROKING SERVICES LLP,SELL,14915,169.74,-
08-SEP-2025,SBLI,SBL Infratech Ltd,DIPAL PRERIT DOSHI,BUY,7200,43.51,-
08-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,ANKITA VISHAL SHAH,SELL,2557,6.65,-
08-SEP-2025,ABRIL,Abril Paper Tech Ltd,B N RATHI SECURITIES  LIMITED,BUY,2000,46.92,-
08-SEP-2025,TRANSFD,Transglobe Foods Ltd,SAMEERSALIMSHAIKH,BUY,1253,250.69,-
08-SEP-2025,INTEGHIT,Integrated Hitech Ltd,SNEHA SANJEEV LUNKAD,BUY,265,2.91,-
09-SEP-2025,FRANKLININD,Franklin Industries Ltd,PRAS INVESTMENT PRIVATE LIMITED,SELL,21392736,0.89,-
09-SEP-2025,SPRIGHT,Spright Agro Ltd,PARMAR CHANDUBHAI,SELL,9563512,1.39,-
09-SEP-2025,SPRIGHT,Spright Agro Ltd,CHAUHAN NAGJIBHAI CHANDUBHAI,SELL,8032045,1.39,-
09-SEP-2025,SPRIGHT,Spright Agro Ltd,CHAUHAN NAGJIBHAI CHANDUBHAI,BUY,8032045,1.38,-
09-SEP-2025,INDIAHOMES,India Homes Ltd,SAURABH JAIN,SELL,6068247,11.39,-
09-SEP-2025,SPRIGHT,Spright Agro Ltd,NEO APEX VENTURE LLP,SELL,6000000,1.38,-
09-SEP-2025,SPRIGHT,Spright Agro Ltd,NEO APEX VENTURE LLP,BUY,6000000,1.39,-
09-SEP-2025,QUASAR,Quasar India Ltd,TECHNOCRAVES SOLUTIONS PRIVATE LIMITED,SELL,5391000,0.38,-
09-SEP-2025,SUPHA,Supha Pharmachem Ltd,COMFORT ADVERTISING PVT LTD,SELL,5000000,1.44,-
09-SEP-2025,FRANKLININD,Franklin Industries Ltd,PARNIT VENTURES PRIVATE LIMITED,SELL,4577831,0.89,-
09-SEP-2025,WELCURE,Welcure Drugs & Pharmaceuticals Ltd,GOVINDSINGH BHAVNATHSINGH RAJBHAR,SELL,4283083,10.34,-
09-SEP-2025,SHANGAR,Shangar Decor Ltd,PRAS INVESTMENT PRIVATE LIMITED,SELL,4206804,0.36,-
09-SEP-2025,INDIAHOMES,India Homes Ltd,LLOYDS ENTERPRISES LIMITED,BUY,3663950,11.39,-
09-SEP-2025,FRANKLININD,Franklin Industries Ltd,PARNIT VENTURES PRIVATE LIMITED,BUY,3077831,0.89,-
09-SEP-2025,TAVEXIA,Tavexia Lifecare Ltd,L7 HITECH PRIVATE LIMITED,BUY,3040000,0.75,-
09-SEP-2025,QUASAR,Quasar India Ltd,KAMLESH NAVINCHANDRA SHAH,BUY,2849999,0.38,-
09-SEP-2025,QUASAR,Quasar India Ltd,KAMLESH NAVINCHANDRA SHAH,SELL,2849999,0.38,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,SYLPH TECHNOLOGIES LIMITED,SELL,2696607,5.36,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,SYLPH TECHNOLOGIES LIMITED,BUY,2696607,5.16,-
09-SEP-2025,LADDU,Laddu Gopal Online Services Ltd,SHAILESH DHAMELIYA,BUY,2570513,2.48,-
09-SEP-2025,LADDU,Laddu Gopal Online Services Ltd,SHAILESH DHAMELIYA,SELL,2075929,2.53,-
09-SEP-2025,WELCURE,Welcure Drugs & Pharmaceuticals Ltd,MANDAKINIBEN PRADYUMANBHAI PATEL,BUY,1992202,10.51,-
09-SEP-2025,TITANIN,Titan Intech Ltd,APPLE EQUIFIN PVT LTD,SELL,1975000,2.59,-
09-SEP-2025,TITANIN,Titan Intech Ltd,PRASHANT  GUPTA,BUY,1951808,2.72,-
09-SEP-2025,TITANIN,Titan Intech Ltd,PRASHANT  GUPTA,SELL,1951808,2.63,-
09-SEP-2025,LADDU,Laddu Gopal Online Services Ltd,CHIRAG HASMUKH SACHDEV,BUY,1935000,2.56,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,NEO APEX VENTURE LLP,SELL,1866480,4.94,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,NIRAJ RAJNIKANT SHAH,BUY,1634955,4.83,-
09-SEP-2025,TITANIN,Titan Intech Ltd,NEO APEX SHARE BROKING SERVICES LLP,SELL,1628246,2.69,-
09-SEP-2025,WELCURE,Welcure Drugs & Pharmaceuticals Ltd,VAGHANI VIRAJ,BUY,1600000,10.52,-
09-SEP-2025,FRANKLININD,Franklin Industries Ltd,PRAS INVESTMENT PRIVATE LIMITED,BUY,1500178,0.88,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,BHATIA NIKHIL MURLIDHAR,BUY,1482013,5.44,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,RAVINDRA HASTIMAL SAKARIYA,SELL,1430300,4.83,-
09-SEP-2025,MICEL,MIC Electronics Ltd,IRAGE BROKING SERVICES LLP,BUY,1244115,73.92,-
09-SEP-2025,LADDU,Laddu Gopal Online Services Ltd,SHARE INDIA SECURITIES LIMITED,SELL,1175037,2.38,-
09-SEP-2025,WELCURE,Welcure Drugs & Pharmaceuticals Ltd,MANISH  RAJPUT,SELL,1150454,10.31,-
09-SEP-2025,LADDU,Laddu Gopal Online Services Ltd,TULASI  MEENA,SELL,1150000,2.57,-
09-SEP-2025,LADDU,Laddu Gopal Online Services Ltd,KAMLESHKUMAR JAGDISHBHAI PATEL,SELL,1093200,2.58,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,BHATIA NIKHIL MURLIDHAR,SELL,1059612,5.2,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,PREMILA ASHWIN DOSHI,BUY,930000,4.83,-
09-SEP-2025,LADDU,Laddu Gopal Online Services Ltd,NARESHKUMAR MOHANLAL PATEL,BUY,898000,2.48,-
09-SEP-2025,LADDU,Laddu Gopal Online Services Ltd,SHARE INDIA SECURITIES LIMITED,BUY,875037,2.5,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,ISHAAN TRADEFIN LLP,BUY,830000,4.9,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,NEO APEX SHARE BROKING SERVICES LLP,BUY,800000,4.88,-
09-SEP-2025,AHCL,Anlon Healthcare Ltd,NEOMILE CORPORATE ADVISORY PRIVATE LIMITED,BUY,793337,100.0,-
09-SEP-2025,LADDU,Laddu Gopal Online Services Ltd,KISHANKAMLESHKUMARPATEL,SELL,784089,2.58,-
09-SEP-2025,PRECAM,Precision Camshafts Ltd,IRAGE BROKING SERVICES LLP,SELL,763259,251.99,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,NIRAJ RAJNIKANT SHAH,SELL,734955,4.85,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,VEER RAVINDRA SAKARIYA,SELL,724600,4.83,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,UNIQUE SOLUTIONS,SELL,720000,4.83,-
09-SEP-2025,WELCURE,Welcure Drugs & Pharmaceuticals Ltd,MOHAN SINGH SENGAR,SELL,707506,10.52,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,AKSHAY  PALIWAL,SELL,700000,4.92,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,AKSHAY  PALIWAL,BUY,700000,4.83,-
09-SEP-2025,PATRON,Patron Exim Ltd,NARENDRAKUMAR GANGARAMDAS PATEL,SELL,700000,6.15,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,ISHAAN TRADEFIN LLP,SELL,630000,5.01,-
09-SEP-2025,WELCURE,Welcure Drugs & Pharmaceuticals Ltd,NEO APEX SHARE BROKING SERVICES LLP,SELL,600000,10.52,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,GURVINDER SINGH,SELL,597240,5.38,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,GURVINDER SINGH,BUY,597240,5.47,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,SAROJDEVI P GUPTA,SELL,595341,5.12,-
09-SEP-2025,PRECAM,Precision Camshafts Ltd,IRAGE BROKING SERVICES LLP,BUY,584832,246.82,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,NEO APEX SHARE BROKING SERVICES LLP,SELL,536650,4.83,-
09-SEP-2025,PRECAM,Precision Camshafts Ltd,QE SECURITIES LLP,SELL,524656,248.09,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,ARCHANA  WADHWA,SELL,520901,5.09,-
09-SEP-2025,PRECAM,Precision Camshafts Ltd,QE SECURITIES LLP,BUY,519182,248.0,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,ANKITA VISHAL SHAH,SELL,511000,5.51,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,BUY,500001,4.83,-
09-SEP-2025,PATRON,Patron Exim Ltd,DHRUMIL RAKESH PATEL,BUY,468000,6.1,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,F3 ADVISORS PRIVATE LIMITED,SELL,450012,4.83,-
09-SEP-2025,SWOJAS,Swojas Foods Ltd,JYOTI  KHANDELWAL,SELL,325209,19.9,-
09-SEP-2025,PVVINFRA,PVV Infra Ltd,VARANGA PROPERTIES PRIVATE LIMITED,BUY,315530,7.28,-
09-SEP-2025,PVVINFRA,PVV Infra Ltd,VARANGA PROPERTIES PRIVATE LIMITED,SELL,310269,7.21,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,F3 ADVISORS PRIVATE LIMITED,BUY,300012,4.83,-
09-SEP-2025,VEERHEALTH,Veerhealth Care Ltd,VIKRAMKUMAR KARANRAJ SAKARIA HUF,SELL,291637,19.48,-
09-SEP-2025,MICEL,MIC Electronics Ltd,IRAGE BROKING SERVICES LLP,SELL,287751,74.18,-
09-SEP-2025,SWOJAS,Swojas Foods Ltd,JIGNA MUKESH SHAH,SELL,275000,19.5,-
09-SEP-2025,SWOJAS,Swojas Foods Ltd,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,BUY,275000,19.5,-
09-SEP-2025,VEERHEALTH,Veerhealth Care Ltd,VIKRAMKUMAR KARANRAJ SAKARIA HUF,BUY,251017,19.37,-
09-SEP-2025,VEERHEALTH,Veerhealth Care Ltd,VENKATESH PRASHANTH,BUY,250000,19.5,-
09-SEP-2025,SWOJAS,Swojas Foods Ltd,DEALMONEY COMMODITIES PRIVATE LIMITED,BUY,250000,19.9,-
09-SEP-2025,JETSOLAR,Jet Solar Ltd,SEEMA RAGHUNATH AGGARWAL,SELL,244000,17.07,-
09-SEP-2025,UNISON,Unison Metals Ltd,NATVARSINH TAKHUJI CHAVDA,BUY,225000,21.84,-
09-SEP-2025,UNISON,Unison Metals Ltd,NIMIT JAYENDRA SHAH,SELL,207989,21.81,-
09-SEP-2025,PATRON,Patron Exim Ltd,RAKESHBHAI RAMESHBHAI PATEL,BUY,204000,6.34,-
09-SEP-2025,GUJINJEC,Gujarat Inject Kerala Ltd,RADADIYA CHINTANBHAI ANILBHAI,BUY,200000,20.1,-
09-SEP-2025,GUJINJEC,Gujarat Inject Kerala Ltd,PATEL SHIVLAL KUBERBHAI,SELL,150000,20.1,-
09-SEP-2025,JETSOLAR,Jet Solar Ltd,BIPINBHAI DEVABHAI RAVAL,BUY,132000,17.07,-
09-SEP-2025,VEERHEALTH,Veerhealth Care Ltd,GIRABEN ATULBHAI SHAH,SELL,130000,19.4,-
09-SEP-2025,MSLGLOBAL,Msl Global Ltd,ANKITGERA,SELL,125497,21.0,-
09-SEP-2025,VEERHEALTH,Veerhealth Care Ltd,DARSHI ATULKUMAR SHAH,SELL,120000,19.35,-
09-SEP-2025,PACE,Pace E-Commerce Ventures Ltd,SAHAJ TRADING AGENCY,SELL,112800,22.25,-
09-SEP-2025,GOELCONS,Goel Construction Company Ltd,AVANEESH TRADING PRIVATE LIMITED,BUY,100000,313.2,-
09-SEP-2025,CHMBBRW,Chambal Breweries & Distilleries Ltd,MANSI SHARE AND STOCK BROKING PRIVATE LIMITED,BUY,100000,21.76,-
09-SEP-2025,JOSTS,Josts Engineering Company Ltd,SHAH SHARAD KANAYALAL,SELL,99227,318.93,-
09-SEP-2025,GOELCONS,Goel Construction Company Ltd,MONA LAROIA,BUY,98400,305.42,-
09-SEP-2025,GOELCONS,Goel Construction Company Ltd,PARIJATA TRADING PRIVATE LIMITED,BUY,90000,302.5,-
09-SEP-2025,GOELCONS,Goel Construction Company Ltd,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED,BUY,82000,317.31,-
09-SEP-2025,ZODIACVEN,Zodiac Ventures Ltd,SAROJDEVI P GUPTA,BUY,80521,4.96,-
09-SEP-2025,CHEMKART,Chemkart India Ltd,ALACRITY SECURITIES LIMITED,BUY,75600,201.51,-
09-SEP-2025,MSLGLOBAL,Msl Global Ltd,ZAINAL  KHAN,SELL,72678,21.0,-
09-SEP-2025,MILEFUR,Milestone Furniture Ltd,FAIJAL GAFARBHAI KHATRI,BUY,60000,12.85,-
09-SEP-2025,MFML,Mahalaxmi Fabric Mills Ltd,IRAGE BROKING SERVICES LLP,SELL,55406,34.7,-
09-SEP-2025,DARJEELING,Darjeeling Industriies Ltd,VANDANA AGARWALA,BUY,51000,55.06,-
09-SEP-2025,CHMBBRW,Chambal Breweries & Distilleries Ltd,MAHENDRAKUMAR S JAIN,SELL,50000,21.76,-
09-SEP-2025,CHMBBRW,Chambal Breweries & Distilleries Ltd,JAIN SATISH SAGARMAL,SELL,50000,21.76,-
