Date,Symbol,Security Name,Client Name,Buy / Sell,Quantity Traded,Trade Price / Wght. Avg. Price,Remarks
03-JAN-2022,GENPHARMA,Genpharmasec Ltd,MAYANK SINHA  .,SELL,1400000,5.76,-
03-JAN-2022,SURATRAML,Surat Trade and Mercantile Ltd,ALPHA LEON ENTERPRISES LLP,BUY,1146439,22.1,-
03-JAN-2022,SURATRAML,Surat Trade and Mercantile Ltd,ALPHA LEON ENTERPRISES LLP,SELL,1146439,23.66,-
03-JAN-2022,JOHNPHARMA,Johnson Pharmacare Ltd,TOPGAIN FINANCE PRIVATE LIMITED,BUY,1100000,6.8,-
03-JAN-2022,TUNITEX,Tuni Textile Mills Ltd,ALPHA LEON ENTERPRISES LLP,BUY,1066092,1.7,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,STOCK VERTEX VENTURES,BUY,1000000,7.58,-
03-JAN-2022,SCTL,Suncare Traders Ltd,TOPGAIN FINANCE PRIVATE LIMITED,BUY,1000000,2.5,-
03-JAN-2022,FACORALL,Facor Alloys Ltd,T C HEALTHCARE PRIVATE LTD,SELL,1000000,8.11,-
03-JAN-2022,SUNRETAIL,Sun Retail Ltd,CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,SELL,960000,1.01,-
03-JAN-2022,BHANDARI,Bhandari Hosiery Exports Ltd,ORBIT LIFESCIENCE PRIVATE LIMITED,SELL,832392,11.75,-
03-JAN-2022,WSI,W. S. Industries (India) Ltd-$,EARC TRUST SC 209,SELL,785192,10.38,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,AMRITARAJPUT,SELL,770000,7.58,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,ALPHA LEON ENTERPRISES LLP,BUY,739496,6.95,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,ADROIT FINANCIAL SERVICES PRIVATE LIMITED,SELL,673974,7.24,-
03-JAN-2022,AMRAAGRI,Amraworld Agrico Ltd,B.W.TRADERS,BUY,673654,1.85,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,ADROIT FINANCIAL SERVICES PRIVATE LIMITED,BUY,568569,7.21,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,ALPHA LEON ENTERPRISES LLP,SELL,549836,7.03,-
03-JAN-2022,GGL,Gautam Gems Ltd,MANSI SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,500000,13.96,-
03-JAN-2022,DEVHARI,Devhari Exports (India) Ltd,ALPHA LEON ENTERPRISES LLP,SELL,488852,1.02,-
03-JAN-2022,SIPTL,Sharanam Infraproject and Trading Ltd,ALPHA LEON ENTERPRISES LLP,BUY,450000,1.73,-
03-JAN-2022,YUNIKM,Yunik Managing Advisors Ltd,JAISHREE PRAKASH SHAH,SELL,442406,6.32,-
03-JAN-2022,VAMA,Vama Industries Ltd,OLGA TRADING PRIVATE LIMITED,BUY,434212,12.43,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,BP EQUITIES PVT. LTD.,SELL,433810,7.38,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,SILONI  UPPAL,BUY,432268,6.92,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,SUNGLOW LEASING AND FINANCE LTD,SELL,407249,7.09,-
03-JAN-2022,GGENG,G G Engineering Ltd,SUNGLOW LEASING AND FINANCE LTD,BUY,403974,12.48,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,SHARE INDIA SECURITIES LIMITED,SELL,363750,6.95,-
03-JAN-2022,OMKARCHEM,Omkar Speciality Chemicals Ltd,CELESTIAL TRADECHEM PRIVATE LIMITED,SELL,350000,33.69,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,BP EQUITIES PVT. LTD.,BUY,343805,7.22,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,RAKESH KUMAR UPPAL & SONS HUF,SELL,342244,6.98,-
03-JAN-2022,PARLEIND,Parle Industries Ltd,MANSI SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,330970,10.76,-
03-JAN-2022,BANASFN,Banas Finance Ltd,DINESHSINH,SELL,324230,74.1,-
03-JAN-2022,GGENG,G G Engineering Ltd,SUNGLOW LEASING AND FINANCE LTD,SELL,323635,12.2,-
03-JAN-2022,CCFCL,Classic Global Finance & Capital Ltd,SANDISH KUMAR H N,SELL,311264,0.52,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,BP COMTRADE PRIVATE LIMITED,SELL,305535,7.06,-
03-JAN-2022,OMKARCHEM,Omkar Speciality Chemicals Ltd,PADAM CHAND MEHTA,BUY,300000,33.7,-
03-JAN-2022,SIPTL,Sharanam Infraproject and Trading Ltd,CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,BUY,300000,1.73,-
03-JAN-2022,SIPTL,Sharanam Infraproject and Trading Ltd,ROHITBHAT RAHUL PATEL,SELL,298000,1.73,-
03-JAN-2022,AERPACE,Aerpace Industries Ltd,N K WEALTH SOLUTIONS LLP,SELL,293224,11.08,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,SHARE INDIA SECURITIES LIMITED,BUY,288181,7.0,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,SUNGLOW LEASING AND FINANCE LTD,BUY,274219,7.47,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,RAKESH KUMAR UPPAL & SONS HUF,BUY,273639,6.97,-
03-JAN-2022,JOHNPHARMA,Johnson Pharmacare Ltd,EPITOME TRADING AND INVESTMENTS,SELL,262818,6.65,-
03-JAN-2022,JIYAECO,Jiya Eco-Products Ltd,INFOSENSE PRIVATE LIMITED,SELL,260000,3.2,-
03-JAN-2022,VAMA,Vama Industries Ltd,OLGA TRADING PRIVATE LIMITED,SELL,257212,12.97,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,SILONI  UPPAL,SELL,255268,6.98,-
03-JAN-2022,GGL,Gautam Gems Ltd,VIVID MERCANTILE LIMITED,SELL,250769,14.01,-
03-JAN-2022,YUNIKM,Yunik Managing Advisors Ltd,ALPHA LEON ENTERPRISES LLP,BUY,250000,6.32,-
03-JAN-2022,OROSMITHS,Orosil Smiths India Ltd-$,PAWANSUT SECURITIES PRIVATE LTD,SELL,243600,5.02,-
03-JAN-2022,JOHNPHARMA,Johnson Pharmacare Ltd,EPITOME TRADING AND INVESTMENTS,BUY,235261,6.77,-
03-JAN-2022,GGL,Gautam Gems Ltd,SETU SECURITIES PVT LTD,SELL,200001,13.99,-
03-JAN-2022,ANUROOP,Anuroop Packaging Ltd,ZYANA STOCKS AND COMMODITIES,SELL,200000,16.25,-
03-JAN-2022,KOCL,Kome-On Communication Ltd,INDIGO TECH IND LIMITED,SELL,185000,3.66,-
03-JAN-2022,ORIENTALTL,Oriental Trimex Ltd,PRABHULAL LALLUBHAI PAREKH,BUY,180131,13.16,-
03-JAN-2022,BANASFN,Banas Finance Ltd,HANSABEN BHARATKUMAR PATEL,SELL,178268,74.1,-
03-JAN-2022,ORIENTALTL,Oriental Trimex Ltd,MANJU   PRATAP,SELL,175000,13.11,-
03-JAN-2022,MCDHOLDING,McDowell Holdings Ltd,ROUTE ONE OFFSHORE MASTER FUND LP,BUY,168735,122.5,-
03-JAN-2022,MCDHOLDING,McDowell Holdings Ltd,ROUTE ONE FUND I LP,SELL,167189,122.5,-
03-JAN-2022,JIYAECO,Jiya Eco-Products Ltd,NIRAV  .,SELL,160104,3.18,-
03-JAN-2022,BCP,B.C. Power Controls Ltd,BP COMTRADE PRIVATE LIMITED,BUY,156534,7.17,-
03-JAN-2022,ORIENTALTL,Oriental Trimex Ltd,PRABHULAL LALLUBHAI PAREKH,SELL,152802,13.19,-
03-JAN-2022,INNOVATIVE,Innovative Ideals and Services (India) Ltd,MAQSOOD DABIR SHAIKH,SELL,150000,4.99,-
03-JAN-2022,BANASFN,Banas Finance Ltd,DINESHSINH,BUY,145852,73.7,-
03-JAN-2022,ANUROOP,Anuroop Packaging Ltd,SHERWOOD SECURITIES PVT LTD,SELL,140000,16.27,-
03-JAN-2022,DECIPHER,Decipher Labs Ltd,ALPHA LEON ENTERPRISES LLP,BUY,139587,132.75,-
03-JAN-2022,PARLEIND,Parle Industries Ltd,SETU SECURITIES PVT LTD,BUY,128757,10.02,-
03-JAN-2022,INNOVATIVE,Innovative Ideals and Services (India) Ltd,VISHWAMURTE TRAD INVEST PE LTD,BUY,127000,4.99,-
03-JAN-2022,INNOVATIVE,Innovative Ideals and Services (India) Ltd,VISHWAMURTE TRAD INVEST PE LTD,SELL,127000,5.05,-
03-JAN-2022,PARLEIND,Parle Industries Ltd,SAHIL SARRAF HUF,SELL,120420,9.87,-
03-JAN-2022,ARL,Anand Rayons Ltd,SILKON TRADES LLP,SELL,111352,280.28,-
03-JAN-2022,DECIPHER,Decipher Labs Ltd,ALPHA LEON ENTERPRISES LLP,SELL,110717,133.21,-
03-JAN-2022,GGL,Gautam Gems Ltd,ALPHA LEON ENTERPRISES LLP,BUY,100003,14.11,-
03-JAN-2022,GGL,Gautam Gems Ltd,SETU SECURITIES PVT LTD,BUY,100001,14.11,-
03-JAN-2022,GGL,Gautam Gems Ltd,NIKUNJ GIRISH MISTRY HUF,BUY,100000,13.9,-
03-JAN-2022,SELLWIN,Sellwin Traders Ltd,PLENTY NIRYAT PRIVATE LIMITED,SELL,100000,16.54,-
03-JAN-2022,SVAMSOF,Svam Software Ltd,CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,BUY,100000,12.21,-
03-JAN-2022,ANUROOP,Anuroop Packaging Ltd,BHAVESH JAYANTILAL SHAH,BUY,100000,16.25,-
03-JAN-2022,ANUROOP,Anuroop Packaging Ltd,DARSHIL RAJESH SHAH,BUY,100000,16.25,-
03-JAN-2022,ASRL,Add-Shop ERetail Ltd,ROHAN GUPTA,BUY,100000,201.85,-
03-JAN-2022,MRCAGRO,MRC Agrotech Ltd,VISHAL PRAGNESHBHAI SHAH,BUY,96000,19.53,-
03-JAN-2022,PARLEIND,Parle Industries Ltd,SETU SECURITIES PVT LTD,SELL,93757,10.22,-
03-JAN-2022,KOCL,Kome-On Communication Ltd,HITESH SHAMBHUBHAI BOGHRA,BUY,85000,3.66,-
03-JAN-2022,PARLEIND,Parle Industries Ltd,PURSHOTTAM  AGARWAL,SELL,79484,10.77,-
03-JAN-2022,MITSHI,Mitshi India Ltd,SANDEEP  YADAV,SELL,77179,15.04,-
03-JAN-2022,POLYTEX,Polytex India Ltd,MAYURI VADILAL GADA,SELL,76097,6.29,-
03-JAN-2022,JATALIA,Jatalia Global Ventures Ltd,HANSABEN HASMUKHBHAI AMIN,SELL,76000,3.69,-
03-JAN-2022,GGL,Gautam Gems Ltd,APURVABHAI DILIPBHAI SHAH,SELL,75010,13.85,-
03-JAN-2022,PREVEST,Prevest Denpro Ltd,RAMLAL KANWARLAL JAIN,BUY,72000,454.91,-
03-JAN-2022,AVI,AVI Polymers Ltd,NEXT STEP ADVISORS LLP,SELL,70000,43.8,-
03-JAN-2022,SUMEDHA,Sumedha Fiscal Services Ltd,PARTH INFIN BROKERS PVT LTD,BUY,67666,33.8,-
03-JAN-2022,VALIANT,Valiant Communications Ltd-$,DUANE PARK PRIVATE LIMITED,SELL,66544,51.08,-
03-JAN-2022,MITSHI,Mitshi India Ltd,CHANDRA SHEKER G,BUY,60709,15.04,-
03-JAN-2022,PVVINFRA,PVV Infra Ltd,SANJAY  KISHANCHAND,SELL,60000,23.4,-
03-JAN-2022,DECIPHER,Decipher Labs Ltd,KAMAL KUMAR JALAN SEC. PVT. LTD,BUY,52987,135.82,-
03-JAN-2022,DECIPHER,Decipher Labs Ltd,KAMAL KUMAR JALAN SEC. PVT. LTD,SELL,52987,136.57,-
03-JAN-2022,GKL,Guru Krupa Gems and Jewellery Ltd,KUNAL ASHOKKUMAR SHAH,SELL,52000,17.35,-
03-JAN-2022,JATALIA,Jatalia Global Ventures Ltd,SWARUPGUCHHAIT,BUY,51157,3.69,-
03-JAN-2022,AVI,AVI Polymers Ltd,JATIN MANUBHAI SHAH,BUY,50000,43.7,-
03-JAN-2022,SELLWIN,Sellwin Traders Ltd,MOREPLUS MERCHANTS PRIVATE LIMITED,SELL,50000,16.6,-
03-JAN-2022,LLFICL,Leading Leasing Finance And Investment Company Ltd,MOHANA MANJUNATH GOWDA,SELL,50000,91.25,-
03-JAN-2022,PROFINC,Pro Fin Capital Services Ltd,OLGA TRADING PRIVATE LIMITED,BUY,45392,36.0,-
03-JAN-2022,BRANDBUCKT,Brandbucket Media & Technology Ltd,AARNAH CAPITAL ADVISORS PVT LTD,BUY,40000,50.8,-
03-JAN-2022,BRANDBUCKT,Brandbucket Media & Technology Ltd,SIRAZALI SHABBIRALI NAYANI,SELL,40000,50.8,-
03-JAN-2022,PROMAX,Promax Power Ltd,NIKUNJ STOCK BROKERS LIMITED,SELL,40000,19.61,-
03-JAN-2022,LLFICL,Leading Leasing Finance And Investment Company Ltd,PADAM CHAND MEHTA,BUY,35300,91.25,-
03-JAN-2022,VEDIC,Vedic Ayurveda Ltd,ARMINDER  SINGH,SELL,33500,20.44,-
03-JAN-2022,AVI,AVI Polymers Ltd,JATIN MANUBHAI SHAH,BUY,30000,43.7,-
03-JAN-2022,ADISHAKTI,Adishakti Loha and Ispat Ltd,NNM SECURITIES PVT LTD,SELL,30000,8.77,-
03-JAN-2022,IFL,IFL Enterprises Ltd,SAGARKUMAR RAKESHBHAI DANTANI,BUY,30000,23.45,-
03-JAN-2022,VEDIC,Vedic Ayurveda Ltd,KAMALDEEP  ARORA,BUY,29010,20.27,-
03-JAN-2022,DITCO,Decorous Investment & Trading Co Ltd,CHARANJIT  SINGH,SELL,25542,19.08,-
03-JAN-2022,JATALIA,Jatalia Global Ventures Ltd,JAYESH KHETSHIBHAI SADHANI,BUY,25000,3.69,-
03-JAN-2022,AVI,AVI Polymers Ltd,MEENA SUNIL RAJDEV,BUY,25000,43.7,-
03-JAN-2022,CLARA,Clara Industries Ltd,MACRO DEALCOMM PRIVATE LIMITED,BUY,21000,46.99,-
03-JAN-2022,MNIL,Mega Nirman and Industries Ltd,SITA  RAM,BUY,20720,13.64,-
03-JAN-2022,MONGIPA,Moongipa Capital Finance Ltd,HEMANT,BUY,20372,19.23,-
03-JAN-2022,BANASFN,Banas Finance Ltd,HANSABEN BHARATKUMAR PATEL,BUY,20000,73.9,-
03-JAN-2022,CPML,City Pulse Multiventures Ltd,DESAI KAUSHIK G (HUF),BUY,20000,54.5,-
03-JAN-2022,CPML,City Pulse Multiventures Ltd,PRATIK OVERSEAS PVT LTD,SELL,20000,54.5,-
03-JAN-2022,CLARA,Clara Industries Ltd,SHERWOOD SECURITIES PVT LTD,SELL,18000,46.96,-
03-JAN-2022,IFL,IFL Enterprises Ltd,HIRWANI JAYANTIBHAI VAGHELA,SELL,18000,23.18,-
03-JAN-2022,SUPERIOR,Superior Finlease Ltd,DIPEN MUKESHBHAI BAROT,SELL,15431,94.76,-
03-JAN-2022,VIVIDHA,Visagar Polytex Ltd,ALPHA LEON ENTERPRISES LLP,SELL,15014,2.1,-
03-JAN-2022,ADISHAKTI,Adishakti Loha and Ispat Ltd,NNM SECURITIES PVT LTD,BUY,10000,8.3,-
03-JAN-2022,MITSHI,Mitshi India Ltd,CHANDRA SHEKER G,SELL,9538,15.65,-
03-JAN-2022,STARSOURCE,Star Source Multi Trade Ltd,HARSH  AGARWAL,SELL,8104,34.4,-
03-JAN-2022,JATALIA,Jatalia Global Ventures Ltd,SWARUPGUCHHAIT,SELL,5146,3.45,-
03-JAN-2022,SUMEDHA,Sumedha Fiscal Services Ltd,PARTH INFIN BROKERS PVT LTD,SELL,4969,33.59,-
03-JAN-2022,WITS,Wherrelz IT Solutions Ltd,CHIRAG BHARATKUMAR SHAH,SELL,2400,205.1,-
03-JAN-2022,WITS,Wherrelz IT Solutions Ltd,SHYAM SUNDER JINDAL,BUY,2400,205.1,-
03-JAN-2022,ARL,Anand Rayons Ltd,SILKON TRADES LLP,BUY,2261,280.5,-
03-JAN-2022,CRSL,Cressanda Railway Solutions Ltd,ALPHA LEON ENTERPRISES LLP,BUY,4,6.79,-
03-JAN-2022,GGL,Gautam Gems Ltd,ALPHA LEON ENTERPRISES LLP,SELL,3,14.07,-
04-JAN-2022,GVFILM,GV Films Ltd,DEEPTHI BALAGIRI,SELL,25000000,1.05,-
04-JAN-2022,GVFILM,GV Films Ltd,CARE WEALTH ADVISORS LLP,SELL,18374000,1.04,-
04-JAN-2022,INVENTURE,Inventure Growth & Securities Ltd,ADROIT FINANCIAL SERVICES PRIVATE LIMITED,SELL,10081772,4.31,-
04-JAN-2022,GVFILM,GV Films Ltd,R SATHIAMURTHI,SELL,10000000,1.05,-
04-JAN-2022,GVFILM,GV Films Ltd,ALPHA LEON ENTERPRISES LLP,SELL,9346010,1.04,-
04-JAN-2022,INVENTURE,Inventure Growth & Securities Ltd,ALPHA LEON ENTERPRISES LLP,BUY,8923414,4.61,-
04-JAN-2022,GVFILM,GV Films Ltd,ALGOQUANT FINANCIALS LLP,BUY,8600000,1.05,-
04-JAN-2022,INVENTURE,Inventure Growth & Securities Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,8578242,4.64,-
04-JAN-2022,NCLRESE,NCL Research & Financial Services Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,7000000,1.76,-
04-JAN-2022,NCLRESE,NCL Research & Financial Services Ltd,TOPGAIN FINANCE PRIVATE LIMITED,SELL,6400000,1.72,-
04-JAN-2022,MFLINDIA,MFL India Ltd,VISHAL BIPINCHANDRA DOSHI,SELL,6306000,1.52,-
04-JAN-2022,INVENTURE,Inventure Growth & Securities Ltd,TOPGAIN FINANCE PRIVATE LIMITED,BUY,6251500,4.64,-
04-JAN-2022,INVENTURE,Inventure Growth & Securities Ltd,ADROIT FINANCIAL SERVICES PRIVATE LIMITED,BUY,6121397,4.32,-
04-JAN-2022,MFLINDIA,MFL India Ltd,SHARMILA BHALLA,SELL,5600000,1.52,-
04-JAN-2022,MFLINDIA,MFL India Ltd,CHANDER PARKASH THAKRAL,SELL,5600000,1.52,-
04-JAN-2022,MFLINDIA,MFL India Ltd,PRIYA THAKRAL,SELL,5600000,1.52,-
04-JAN-2022,MFLINDIA,MFL India Ltd,SHIVANI KHOSLA,SELL,5600000,1.52,-
04-JAN-2022,MFLINDIA,MFL India Ltd,PARESH DHIRAJLAL SHAH,SELL,5550000,1.52,-
04-JAN-2022,NCLRESE,NCL Research & Financial Services Ltd,ALPHA LEON ENTERPRISES LLP,SELL,5092523,1.72,-
04-JAN-2022,GVFILM,GV Films Ltd,TOPGAIN FINANCE PRIVATE LIMITED,BUY,5000000,1.04,-
04-JAN-2022,GVFILM,GV Films Ltd,TOPGAIN FINANCE PRIVATE LIMITED,SELL,5000000,1.03,-
04-JAN-2022,INVENTURE,Inventure Growth & Securities Ltd,SHARE INDIA SECURITIES LIMITED,BUY,4921471,4.18,-
04-JAN-2022,GVFILM,GV Films Ltd,ALGOQUANT FINANCIALS LLP,SELL,4800000,1.05,-
04-JAN-2022,AUDROC,Audroc Ltd,ALPHA LEON ENTERPRISES LLP,SELL,4600004,3.47,-
04-JAN-2022,INVENTURE,Inventure Growth & Securities Ltd,SHARE INDIA SECURITIES LIMITED,SELL,4411200,4.14,-
04-JAN-2022,SYNCOMF,Syncom Formulations India Ltd-$,PRITESH PRAVIN VORA,BUY,4213970,13.48,-
04-JAN-2022,SYNCOMF,Syncom Formulations India Ltd-$,PRITESH PRAVIN VORA,SELL,4213970,14.46,-
04-JAN-2022,NCLRESE,NCL Research & Financial Services Ltd,PRITESH PRAVIN VORA,SELL,4000000,1.78,-
04-JAN-2022,SINTEX,Sintex Industries Ltd,MANSI SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,3799393,20.22,-
04-JAN-2022,MFLINDIA,MFL India Ltd,SAAGAR THUKRAL,SELL,3575000,1.52,-
04-JAN-2022,MFLINDIA,MFL India Ltd,SAAHIL THUKRAL,SELL,3575000,1.52,-
04-JAN-2022,MFLINDIA,MFL India Ltd,PACE STOCK BROKING SERVICES PVT LTD,SELL,3500000,1.52,-
04-JAN-2022,NCLRESE,NCL Research & Financial Services Ltd,ALPHA LEON ENTERPRISES LLP,BUY,3276320,1.78,-
04-JAN-2022,GVFILM,GV Films Ltd,ALPHA LEON ENTERPRISES LLP,BUY,3250004,1.05,-
04-JAN-2022,INVENTURE,Inventure Growth & Securities Ltd,ALPHA LEON ENTERPRISES LLP,SELL,3228215,4.58,-
04-JAN-2022,VIRTUALG,Virtual Global Education Ltd,ALPHA LEON ENTERPRISES LLP,BUY,3015909,2.38,-
04-JAN-2022,MFLINDIA,MFL India Ltd,MANSI SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,2500001,1.52,-
04-JAN-2022,MFLINDIA,MFL India Ltd,ALPHA LEON ENTERPRISES LLP,BUY,2300008,1.52,-
04-JAN-2022,INVENTURE,Inventure Growth & Securities Ltd,TOPGAIN FINANCE PRIVATE LIMITED,SELL,2137959,4.24,-
04-JAN-2022,MFLINDIA,MFL India Ltd,CHANDARANA INTERMEDIARIES BROKERS PRIVATE LIMITED,SELL,2000000,1.52,-
04-JAN-2022,EVEXIA,Evexia Lifecare Ltd,OLGA TRADING PRIVATE LIMITED,SELL,1806111,10.2,-
04-JAN-2022,VIVIDHA,Visagar Polytex Ltd,ALPHA LEON ENTERPRISES LLP,SELL,1800034,2.2,-
04-JAN-2022,EVEXIA,Evexia Lifecare Ltd,OLGA TRADING PRIVATE LIMITED,BUY,1797468,10.15,-
04-JAN-2022,VIVIDHA,Visagar Polytex Ltd,ALPHA LEON ENTERPRISES LLP,BUY,1650034,2.08,-
04-JAN-2022,INVENTURE,Inventure Growth & Securities Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,1540500,4.63,-
04-JAN-2022,GENPHARMA,Genpharmasec Ltd,TOPGAIN FINANCE PRIVATE LIMITED,SELL,1459344,6.38,-
04-JAN-2022,VIRTUALG,Virtual Global Education Ltd,ALPHA LEON ENTERPRISES LLP,SELL,1400015,2.54,-
04-JAN-2022,SCTL,Suncare Traders Ltd,ALPHA LEON ENTERPRISES LLP,SELL,1335184,2.62,-
04-JAN-2022,AMRAAGRI,Amraworld Agrico Ltd,EPITOME TRADING AND INVESTMENTS,BUY,1200000,1.94,-
04-JAN-2022,SWASTIVI,Swasti Vinayaka Synthetics Ltd,ALPHA LEON ENTERPRISES LLP,SELL,1163267,13.36,-
04-JAN-2022,MURAE,Murae Organisor Ltd,KALPESH JAVERILAL OSWAL,BUY,1114998,10.17,-
04-JAN-2022,MURAE,Murae Organisor Ltd,KALPESH JAVERILAL OSWAL,SELL,1114998,10.23,-
04-JAN-2022,ARCFIN,ARC Finance Ltd,MUKESH COMMERCIAL PRIVATE LIMITED,SELL,1100000,11.9,-
04-JAN-2022,SIPTL,Sharanam Infraproject and Trading Ltd,ALPHA LEON ENTERPRISES LLP,SELL,1000007,1.81,-
04-JAN-2022,ORCHASP,Orchasp Ltd,ALPHA LEON ENTERPRISES LLP,SELL,1000006,8.91,-
04-JAN-2022,SCTL,Suncare Traders Ltd,TOPGAIN FINANCE PRIVATE LIMITED,SELL,1000000,2.62,-
04-JAN-2022,MURAE,Murae Organisor Ltd,VEDANT TARUNBHAI PATEL,SELL,864000,10.02,-
04-JAN-2022,ARCFIN,ARC Finance Ltd,EMRALD COMMERCIAL LIMITED,SELL,843054,11.9,-
04-JAN-2022,SWASTIVI,Swasti Vinayaka Synthetics Ltd,ALPHA LEON ENTERPRISES LLP,BUY,838267,12.53,-
04-JAN-2022,AMRAAGRI,Amraworld Agrico Ltd,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,BUY,755000,1.94,-
04-JAN-2022,AMRAAGRI,Amraworld Agrico Ltd,PARESH DHIRAJLAL SHAH,SELL,746000,1.94,-
04-JAN-2022,UTTAMSTL,Uttam Galva Steels Ltd,EPITOME TRADING AND INVESTMENTS,SELL,740992,6.75,-
04-JAN-2022,SCTL,Suncare Traders Ltd,ALPHA LEON ENTERPRISES LLP,BUY,650005,2.62,-
04-JAN-2022,JOHNPHARMA,Johnson Pharmacare Ltd,TOPGAIN FINANCE PRIVATE LIMITED,SELL,611802,7.13,-
04-JAN-2022,BCP,B.C. Power Controls Ltd,ADROIT FINANCIAL SERVICES PRIVATE LIMITED,BUY,603077,7.02,-
04-JAN-2022,MURAE,Murae Organisor Ltd,NEETUBAFNA,BUY,600000,10.4,-
04-JAN-2022,MURAE,Murae Organisor Ltd,NEETUBAFNA,SELL,600000,10.1,-
04-JAN-2022,SIPTL,Sharanam Infraproject and Trading Ltd,KEVINASHOKBHAIKAKADIYA,BUY,572326,1.81,-
04-JAN-2022,MURAE,Murae Organisor Ltd,KAMALABEN GUNVANTLAL PATEL,SELL,571000,10.3,-
04-JAN-2022,MINAXI,Minaxi Textiles Ltd,ALPHA LEON ENTERPRISES LLP,SELL,570004,3.6,-
04-JAN-2022,HITKITGLO,Hit Kit Global Solutions Ltd,PURSHOTTAM  AGARWAL,SELL,505692,0.82,-
