Date,Symbol,Security Name,Client Name,Buy / Sell,Quantity Traded,Trade Price / Wght. Avg. Price,Remarks
08-SEP-2022,PANTH,Panth Infinity Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,102507,17.3,-
08-SEP-2022,KBSINDIA,KBS India Ltd,MANSI SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,100002,31.54,-
08-SEP-2022,KBSINDIA,KBS India Ltd,MANSI SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,100002,32.05,-
08-SEP-2022,VETO,Veto Switchgears and Cables Ltd,HARISH D NARWANI,SELL,100000,107.0,-
08-SEP-2022,GOBLIN,Goblin India Ltd,YOGESH CHAUDHARY,SELL,100000,77.05,-
08-SEP-2022,LADDU,Laddu Gopal Online Services Ltd,SATVINDER KAUR,SELL,100000,36.45,-
08-SEP-2022,SELLWIN,Sellwin Traders Ltd,MEGHSHREE CREDIT PVT LTD,SELL,100000,22.14,-
08-SEP-2022,ASRL,Add-Shop ERetail Ltd,VIVEK MEHROTRA,BUY,100000,84.97,-
08-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,SAURABH GUPTA,BUY,99605,25.03,-
08-SEP-2022,VEERHEALTH,Veerhealth Care Ltd,DIPIKABEN DILIPBHAI SHAH,SELL,99466,12.24,-
08-SEP-2022,COLORCHIPS,Colorchips New Media Ltd,SHAIBAL GHOSH,BUY,93451,152.36,-
08-SEP-2022,PALMJEWELS,Palm Jewels Ltd,BIRJUKUMAR AJITBHAI SHAH,BUY,92768,20.81,-
08-SEP-2022,WAGEND,Wagend Infra Venture Ltd,GOURAVINGLE,BUY,90000,1.78,-
08-SEP-2022,COLORCHIPS,Colorchips New Media Ltd,ZENAB AIYUB YACOOBALI,SELL,86740,152.45,-
08-SEP-2022,VASWANI,Vaswani Industries Ltd,BP EQUITIES PVT. LTD.,SELL,80036,27.0,-
08-SEP-2022,MSLGLOBAL,Msl Global Ltd,POONAMYADAV,BUY,79923,5.02,-
08-SEP-2022,SMGOLD,S. M. Gold Ltd,VIJAYKUMAR  AGRAWAL,BUY,76000,37.44,-
08-SEP-2022,SHANTIGURU,Shanti Guru Industries Ltd,SANNAREDDY SUJATAMMA,BUY,66000,6.02,-
08-SEP-2022,DPL,Dipna Pharmachem Ltd,GITABEN MAFATLAL SHAH,SELL,66000,33.6,-
08-SEP-2022,WELCURE,Welcure Drugs & Pharmaceuticals Ltd,MADHUDEVI SANJAY BUCHA  .,SELL,65853,7.55,-
08-SEP-2022,DPL,Dipna Pharmachem Ltd,PAL RAKESHKUMAR SHAH,SELL,63000,33.6,-
08-SEP-2022,KBSINDIA,KBS India Ltd,JEET KETAN SHAH,BUY,60000,33.0,-
08-SEP-2022,KBSINDIA,KBS India Ltd,JEET KETAN SHAH,SELL,60000,34.8,-
08-SEP-2022,VEERHEALTH,Veerhealth Care Ltd,RISHABH FINTRADE LIMITED,BUY,60000,12.24,-
08-SEP-2022,KBSINDIA,KBS India Ltd,PARTH INFIN BROKERS PVT LTD,BUY,55510,32.25,-
08-SEP-2022,KBSINDIA,KBS India Ltd,PARTH INFIN BROKERS PVT LTD,SELL,55510,33.31,-
08-SEP-2022,HARLETH,Haryana Leather Chemicals Ltd,AVNI SOHIL SANGHVI,SELL,54199,37.84,-
08-SEP-2022,LLFICL,Leading Leasing Finance And Investment Company Ltd,SKSE SECURITIES LIMITED CORP CM/TM PROP A/C,BUY,53966,137.74,-
08-SEP-2022,SKYIND,Sky Industries Ltd-$,AMAYSHA TEXTILES PRIVATE LIMITED,BUY,53565,118.53,-
08-SEP-2022,SMGOLD,S. M. Gold Ltd,YACOOBALI AIYUB MOHAMMED,BUY,50468,38.55,-
08-SEP-2022,LLFICL,Leading Leasing Finance And Investment Company Ltd,DHWAJA SHARES & SECURITIES PVT LTD,BUY,50000,137.83,-
08-SEP-2022,PRADHIN,Pradhin Ltd,BRIJESH JITENDRA PAREKH,BUY,50000,30.5,-
08-SEP-2022,SMGOLD,S. M. Gold Ltd,YACOOBALI AIYUB MOHAMMED,SELL,46322,39.98,-
08-SEP-2022,KBSINDIA,KBS India Ltd,RAIS KASAM SHAIKH,BUY,45000,32.45,-
08-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,45000,25.6,-
08-SEP-2022,COLORCHIPS,Colorchips New Media Ltd,SHAIBAL GHOSH,SELL,42075,152.45,-
08-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,PREETI  BHAUKA,BUY,40000,25.64,-
08-SEP-2022,MATHEWE,Mathew Easow Research Securities Ltd,VORA VILPABEN PRANAVBHAI,SELL,39200,6.72,-
08-SEP-2022,ARTEMISADR,Artemis ADR Marketplace Ltd,SANDEEP MAHENDAR JAIN,BUY,36000,17.33,-
08-SEP-2022,FRANKLININD,Franklin Industries Ltd,KINJAL MILIND GURAO,SELL,34403,12.95,-
08-SEP-2022,GLCL,Globe Commercials Ltd,ONKARA REDDY,SELL,30000,11.1,-
08-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,PARESH DHIRAJLAL SHAH,SELL,30000,23.85,-
08-SEP-2022,ARTEMISADR,Artemis ADR Marketplace Ltd,KANDY KHERA,SELL,30000,17.39,-
08-SEP-2022,HARLETH,Haryana Leather Chemicals Ltd,NARVEER YADAV,BUY,26469,37.8,-
08-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,JINAL VISHAL GOGRI,BUY,25000,25.7,-
08-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,PARAS ARVIND CHHEDA,BUY,25000,25.64,-
08-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,AMIT PREMJI LAPASIYA,BUY,25000,25.69,-
08-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,ANANDRUNGTA,BUY,21300,25.63,-
08-SEP-2022,PRADHIN,Pradhin Ltd,MITABEN ASHISHBHAI DESAI,SELL,20948,30.5,-
08-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,VEENA KANTILAL CHAWALLA,SELL,20308,25.54,-
08-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,AJAY PRATAP SINGH,BUY,20001,24.92,-
08-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,MILIND MADHANI SECURITIES PRIVATE LIMITED,BUY,20000,25.7,-
08-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,KALPANA MADHANI SECURITIES PRIVATE LIMITED,BUY,20000,25.7,-
08-SEP-2022,CORALAB,Coral Laboratories Ltd,VAIBHAV RAJENDRA DOSHI,SELL,19050,276.48,-
08-SEP-2022,GLCL,Globe Commercials Ltd,DANIEL,BUY,15893,11.07,-
08-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,12500,25.7,-
08-SEP-2022,ALANSCOTT,Alan Scott Enterprises Ltd,NEXT ORBIT VENTURES FUND,SELL,12500,43.22,-
08-SEP-2022,PGCRL,Pearl Green Clubs and Resorts Ltd,SARVAGAY TEXTILE LLP,BUY,12000,215.0,-
08-SEP-2022,OLATECH,Olatech Solutions Ltd,MOUNTAIN VENTURES,SELL,12000,60.95,-
08-SEP-2022,OLATECH,Olatech Solutions Ltd,SWATI NATHABHAI PATEL,SELL,12000,60.95,-
08-SEP-2022,ROSEMER,Rose Merc Ltd,GUTTIKONDA RAJASEKHAR,BUY,11000,30.53,-
08-SEP-2022,LLFICL,Leading Leasing Finance And Investment Company Ltd,SKSE SECURITIES LIMITED CORP CM/TM PROP A/C,SELL,9155,137.51,-
08-SEP-2022,ADJIA,Adjia Technologies Ltd,SHRENI SHARES PRIVATE LIMITED,SELL,6400,29.1,-
08-SEP-2022,ROSEMER,Rose Merc Ltd,RACHITA  SHARMA,SELL,5630,30.27,-
08-SEP-2022,TUSALDAH,Tusaldah Ltd,SARITA GUPTA,SELL,3711,50.45,-
08-SEP-2022,ADJIA,Adjia Technologies Ltd,SHRENI SHARES PRIVATE LIMITED,BUY,1600,29.4,-
08-SEP-2022,COLORCHIPS,Colorchips New Media Ltd,ZENAB AIYUB YACOOBALI,BUY,570,152.4,-
09-SEP-2022,NCLRESE,NCL Research & Financial Services Ltd,PMC FINCORP LIMITED,SELL,15600000,0.57,-
09-SEP-2022,GVFILM,GV Films Ltd,ISHARI KADHIRVELAN GANESH,SELL,6550000,0.78,-
09-SEP-2022,ARCFIN,ARC Finance Ltd,SUBHLABH TRADEVIN PRIVATE LIMITED,SELL,4640350,1.01,-
09-SEP-2022,ARCFIN,ARC Finance Ltd,BAGARIA PROPERTIES AND INVESTMENT PRIVATE LIMITED,SELL,3085528,1.0,-
09-SEP-2022,PATELENG,Patel Engineering Ltd-$,NEOMILE CORPORATE ADVISORY PRIVATE LIMITED,BUY,2523727,27.25,-
09-SEP-2022,STURDY,Sturdy Industries Ltd,GREENWAY ADVISORS PRIVATE LIMITED,SELL,1550196,1.38,-
09-SEP-2022,DBOL,Dhampur Bio Organics Ltd,SHUDH EDIBLE PRODUCTS PRIVATE LIMITED,BUY,1350000,170.0,-
09-SEP-2022,DBOL,Dhampur Bio Organics Ltd,GOEL INVESTMENTS LIMITED,SELL,1350000,170.0,-
09-SEP-2022,BANASFN,Banas Finance Ltd,PRISMX GLOBAL VENTURES LIMITED,SELL,1334230,17.29,-
09-SEP-2022,SWORDEDGE,Sword-Edge Commercials Ltd,NEERAJKUMAR,SELL,1186890,0.69,-
09-SEP-2022,DHAMPURSUG,Dhampur Sugar Mills Ltd,GOEL INVESTMENTS LIMITED,BUY,1000000,240.0,-
09-SEP-2022,DHAMPURSUG,Dhampur Sugar Mills Ltd,SHUDH EDIBLE PRODUCTS PRIVATE LIMITED,SELL,1000000,240.0,-
09-SEP-2022,LESHAIND,Lesha Industries Ltd,ZENAB AIYUB YACOOBALI,BUY,875002,13.13,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,NISHITH SHIRISHBHAI DESAI,SELL,776993,130.3,-
09-SEP-2022,CRYSTAL,Crystal Business System Ltd,SHREYA  GUPTA,SELL,600000,23.95,-
09-SEP-2022,PALMJEWELS,Palm Jewels Ltd,ROHIT DALPATBHAI SHAH,SELL,485690,21.63,-
09-SEP-2022,GATECHDVR,GACM Technologies Ltd,GAYI ADI HOLDINGS PRIVATE LIMITED,SELL,400000,11.3,-
09-SEP-2022,SWORDEDGE,Sword-Edge Commercials Ltd,NEERAJKUMAR,BUY,389998,0.78,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,SHREE BAHUBALI INTERNATIONAL LTD,BUY,375000,130.3,-
09-SEP-2022,BANASFN,Banas Finance Ltd,JR SEAMLESS PRIVATE LIMITED,BUY,375000,17.21,-
09-SEP-2022,LESHAIND,Lesha Industries Ltd,ZENAB AIYUB YACOOBALI,SELL,321471,13.16,-
09-SEP-2022,TRIVENIENT,Triveni Enterprises Ltd,MANJU DEVI AGARWAL,SELL,300000,2.85,-
09-SEP-2022,TRIVENIENT,Triveni Enterprises Ltd,PMC FINCORP LIMITED,BUY,300000,2.85,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,DARSHIL ENTERPRISE,SELL,297493,130.3,-
09-SEP-2022,ARFIN,Arfin India Ltd,SHAISHAV RAKESHBHAI SHAH,BUY,280392,260.0,-
09-SEP-2022,GOBLIN,Goblin India Ltd,NAV CAPITAL VCC - NAV CAPITAL EMERGING STAR FUND,BUY,250000,77.33,-
09-SEP-2022,SYLPH,Sylph Industries Ltd,GHANSHYAM  SONI,SELL,250000,12.33,-
09-SEP-2022,WELCURE,Welcure Drugs & Pharmaceuticals Ltd,7M DEVELOPERS LLP,SELL,240000,7.8,-
09-SEP-2022,WELCURE,Welcure Drugs & Pharmaceuticals Ltd,MADHUDEVI SANJAY BUCHA  .,BUY,225000,7.84,-
09-SEP-2022,SERA,Sera Investments & Finance India Ltd,PREMLATA RAMESH SARAOGI,SELL,225000,212.0,-
09-SEP-2022,GOBLIN,Goblin India Ltd,PRATIK OVERSEAS PVT LTD,SELL,194000,77.11,-
09-SEP-2022,SYLPH,Sylph Industries Ltd,TANGO COMMOSALES LLP,BUY,180038,12.25,-
09-SEP-2022,AFEL,A.F. Enterprises Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,163198,20.42,-
09-SEP-2022,PALMJEWELS,Palm Jewels Ltd,JAGRUTIBEN BIRJUBHAI SHAH,BUY,160000,21.0,-
09-SEP-2022,GOBLIN,Goblin India Ltd,GOENKA BUSINESS AND FINANCE LIMITED,BUY,154000,80.62,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,JINAXIBEN BIPINCHANDRA SHAH,SELL,153816,130.3,-
09-SEP-2022,WELCURE,Welcure Drugs & Pharmaceuticals Ltd,PAWAN KUMAR KHURANA,SELL,153671,7.86,-
09-SEP-2022,WELCURE,Welcure Drugs & Pharmaceuticals Ltd,PAWAN KUMAR KHURANA,BUY,153671,7.79,-
09-SEP-2022,COLORCHIPS,Colorchips New Media Ltd,VINIATO ADVISORS PRIVATE LIMITED,SELL,151030,160.05,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,DINESH KUMAR AGARWAL,BUY,150000,130.3,-
09-SEP-2022,AFEL,A.F. Enterprises Ltd,ASHISH  KHANDELWAL,SELL,144109,20.41,-
09-SEP-2022,NAKSH,Naksh Precious Metals Ltd,VINOD HARILAL JHAVERI,SELL,140800,16.02,-
09-SEP-2022,STEPHANOTIS,Stephanotis Finance Ltd,KOTAK MAHINDRA BANK LIMITED,SELL,138012,19.55,-
09-SEP-2022,PANTH,Panth Infinity Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,134622,17.14,-
09-SEP-2022,SERA,Sera Investments & Finance India Ltd,ROMIL BHARATBHAI PATEL,BUY,133500,212.05,-
09-SEP-2022,STEPHANOTIS,Stephanotis Finance Ltd,AUMIT CAPITAL ADVISORS LIMITED,BUY,129000,19.55,-
09-SEP-2022,MEHAI,Mehai Technology Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,125000,25.57,-
09-SEP-2022,DJML,DJ Mediaprint & Logistics Ltd,ABHAY CHANDRAKANT LAKHANI,BUY,124000,96.74,-
09-SEP-2022,GOBLIN,Goblin India Ltd,GOENKA BUSINESS & FINANCE LIMITED,BUY,112000,80.03,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,KHUSHBOO RAJANBHAI SHAH,SELL,111059,130.3,-
09-SEP-2022,NAKSH,Naksh Precious Metals Ltd,HARSHA RAJESHBHAI JHAVERI,SELL,109200,16.05,-
09-SEP-2022,AFEL,A.F. Enterprises Ltd,MUKESH  JAIN,SELL,105790,20.58,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,RAJANBHAI BIPINBHAI SHAH,SELL,101492,130.3,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,SHREE LAXMI IRON AND STEEL WORKS PVT LTD,BUY,100000,130.3,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,ZYANA STOCKS AND COMMODITIES,BUY,100000,130.3,-
09-SEP-2022,ASRL,Add-Shop ERetail Ltd,GLOBE CAPITAL MARKET LIMITED,SELL,100000,77.43,-
09-SEP-2022,PANTH,Panth Infinity Ltd,CHETAN RASIKLAL SHAH,BUY,100000,16.45,-
09-SEP-2022,DJML,DJ Mediaprint & Logistics Ltd,SANTA  GHOSH,SELL,100000,97.0,-
09-SEP-2022,MEERA,Meera Industries Ltd,SAMIR JAVERI,BUY,100000,70.11,-
09-SEP-2022,MEGASTAR,Megastar Foods Ltd,GOENKA BUSINESS AND FINANCE LIMITED,SELL,100000,196.82,-
09-SEP-2022,NAKSH,Naksh Precious Metals Ltd,SNEHLATA DINKAR SONAR,BUY,99000,16.0,-
09-SEP-2022,GOBLIN,Goblin India Ltd,ARPIT DIPAK SHAH,SELL,96000,80.67,-
09-SEP-2022,SERA,Sera Investments & Finance India Ltd,DIPAKKUMAR CHIMANLAL SHAH,BUY,94405,212.0,-
09-SEP-2022,COLORCHIPS,Colorchips New Media Ltd,SHAIBAL GHOSH,SELL,93382,160.05,-
09-SEP-2022,NAKSH,Naksh Precious Metals Ltd,ASHWINI YOGESH AHERRAO,BUY,92000,16.05,-
09-SEP-2022,GOBLIN,Goblin India Ltd,FAST TRACK FINSEC PRIVATE LIMITED,SELL,90000,78.61,-
09-SEP-2022,GOBLIN,Goblin India Ltd,MANSI SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,88000,80.51,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,SHEFALI SUNIL PANDYA,SELL,86971,130.3,-
09-SEP-2022,AFEL,A.F. Enterprises Ltd,RAMESH CHAND JAIN HUF,SELL,81750,20.4,-
09-SEP-2022,OSIAJEE,Osiajee Texfab Ltd,RAJIV  HARIT,BUY,80001,51.29,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,ARVIND  BHANDARI,BUY,75000,130.3,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,JAGDISH PRASAD AGARWAL,BUY,75000,130.3,-
09-SEP-2022,JAIHIND,Jaihind Industries Ltd,NILU KUMARI  KUMARI,BUY,74194,16.9,-
09-SEP-2022,GOBLIN,Goblin India Ltd,KANTILAL PREMCHAND SHAH,SELL,74000,80.0,-
09-SEP-2022,PALMJEWELS,Palm Jewels Ltd,BIRJUKUMAR AJITBHAI SHAH,BUY,71000,21.0,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,SHILPA SUJAL PATHAK,SELL,70544,130.3,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,SW CAPITAL PRIVATE LIMITED,BUY,70000,130.3,-
09-SEP-2022,AFEL,A.F. Enterprises Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,68198,21.82,-
09-SEP-2022,WELCURE,Welcure Drugs & Pharmaceuticals Ltd,MADHUDEVI SANJAY BUCHA  .,SELL,65200,7.7,-
09-SEP-2022,UNISTRMU,Unistar Multimedia Ltd,VISHAL PRAGNESHBHAI SHAH,SELL,60100,17.55,-
09-SEP-2022,UNISTRMU,Unistar Multimedia Ltd,HEMIL FINSTOCK  PRIVATE LIMITED,BUY,60100,17.55,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,MAHENDRA ABHAYCHAND TURAKHIA,BUY,60000,130.3,-
09-SEP-2022,GOBLIN,Goblin India Ltd,VIJETA BROKING INDIA PRIVATE LIMITED,SELL,60000,80.01,-
09-SEP-2022,GOBLIN,Goblin India Ltd,MANSI SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,60000,76.54,-
09-SEP-2022,PATELENG,Patel Engineering Ltd-$,NEOMILE CORPORATE ADVISORY PRIVATE LIMITED,SELL,60000,27.5,-
09-SEP-2022,RIDDHICORP,Riddhi Corporate Services Ltd,JINAXIBEN BIPINCHANDRA SHAH,SELL,59260,130.3,-
09-SEP-2022,GOBLIN,Goblin India Ltd,ARPIT DIPAK SHAH HUF,SELL,56000,77.02,-
09-SEP-2022,DML,Diggi Multitrade Ltd,TEAM INDIA MANAGERS LTD,BUY,50000,10.2,-
09-SEP-2022,CHOTHANI,Chothani Foods Ltd,URVASHI PRAVIN SETH,BUY,50000,15.75,-
09-SEP-2022,JAIHIND,Jaihind Industries Ltd,PARTH MUKESHBHAI BHAVSAR,SELL,48884,16.9,-
09-SEP-2022,DJML,DJ Mediaprint & Logistics Ltd,SANTA  GHOSH,BUY,48000,99.52,-
09-SEP-2022,AFEL,A.F. Enterprises Ltd,ASHISH  KHANDELWAL,BUY,44000,20.4,-
09-SEP-2022,OSIAJEE,Osiajee Texfab Ltd,RAJVEER  SAROYA,SELL,42000,51.3,-
09-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,PREETI  BHAUKA,BUY,40016,26.95,-
09-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,ALNASIR ABDULAZIZ GILANI,SELL,40000,26.7,-
09-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,ZEENAT ALNASIR GILANI,SELL,40000,26.13,-
09-SEP-2022,CHOTHANI,Chothani Foods Ltd,SAROJ  SINGH,SELL,40000,15.75,-
09-SEP-2022,CHOTHANI,Chothani Foods Ltd,SKPM VENTURES LLP,SELL,40000,15.75,-
09-SEP-2022,ANKIN,Anka India Ltd,SHUBHAM  GARG,SELL,35800,10.48,-
09-SEP-2022,SOFCOM,Sofcom Systems Ltd,VISAGAR FINANCIAL SERVICES LIMITED,SELL,35500,27.5,-
09-SEP-2022,TIRUPATIIN,Tirupati Innovar Ltd,NILESH VINODRAI PAREKH,BUY,30000,25.7,-
